RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,BaseDate,2023-04-30,2023-06-30,2024-03-31
65288,11878,17976,zip,PA,PA,Shenandoah,"Pottsville, PA",Schuylkill County,2023-03-31,0.5,2.5,2.2
70324,11878,29130,zip,SC,SC,Ridgeway,"Columbia, SC",Fairfield County,2023-03-31,0.5,1.5,1.8
75767,11880,40729,zip,KY,KY,East Bernstadt,"London, KY",Laurel County,2023-03-31,0.4,1.5,-0.6
65748,11881,19076,zip,PA,PA,Prospect Park,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Delaware County,2023-03-31,0.2,1.0,0.0
58573,11882,01983,zip,MA,MA,Topsfield,"Boston-Cambridge-Newton, MA-NH",Essex County,2023-03-31,0.4,1.2,-0.9
60784,11882,07738,zip,NJ,NJ,Lincroft,"New York-Newark-Jersey City, NY-NJ-PA",Monmouth County,2023-03-31,0.1,0.5,-0.7
58869,11884,02718,zip,MA,MA,Taunton,"Providence-Warwick, RI-MA",Bristol County,2023-03-31,0.3,1.1,0.1
59077,11885,03253,zip,NH,NH,Meredith,"Laconia, NH",Belknap County,2023-03-31,0.6,2.2,3.0
98199,11887,95436,zip,CA,CA,Forestville,"Santa Rosa-Petaluma, CA",Sonoma County,2023-03-31,0.2,0.2,-2.5
87058,11888,66043,zip,KS,KS,Lansing,"Kansas City, MO-KS",Leavenworth County,2023-03-31,0.6,1.8,1.0
94761,11891,85045,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,2023-03-31,-0.1,-0.1,1.0
65106,11891,17554,zip,PA,PA,Mountville,"Lancaster, PA",Lancaster County,2023-03-31,0.3,0.9,0.2
69293,11894,27313,zip,NC,NC,Pleasant Garden,"Greensboro-High Point, NC",Guilford County,2023-03-31,0.4,1.4,2.0
84519,11895,60468,zip,IL,IL,Peotone,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,2023-03-31,0.2,1.0,-1.7
60837,11896,07850,zip,NJ,NJ,Landing,"New York-Newark-Jersey City, NY-NJ-PA",Morris County,2023-03-31,0.1,0.6,-0.7
65278,11898,17961,zip,PA,PA,Orwigsburg,"Pottsville, PA",Schuylkill County,2023-03-31,0.3,1.5,1.3
58918,11899,02817,zip,RI,RI,West Greenwich,"Providence-Warwick, RI-MA",Kent County,2023-03-31,0.3,1.1,0.1
74990,11901,38756,zip,MS,MS,Leland,"Greenville, MS",Washington County,2023-03-31,0.0,-0.1,-4.9
59265,11902,03873,zip,NH,NH,Sandown,"Boston-Cambridge-Newton, MA-NH",Rockingham County,2023-03-31,0.5,1.4,-1.0
83091,11903,57033,zip,SD,SD,Hartford,"Sioux Falls, SD",Minnehaha County,2023-03-31,0.3,1.3,0.3
97273,11905,93445,zip,CA,CA,Oceano,"San Luis Obispo-Paso Robles, CA",San Luis Obispo County,2023-03-31,0.2,0.3,-0.7
77495,11905,45204,zip,OH,OH,Cincinnati,"Cincinnati, OH-KY-IN",Hamilton County,2023-03-31,1.0,2.8,1.8
59235,11907,03841,zip,NH,NH,Hampstead,"Boston-Cambridge-Newton, MA-NH",Rockingham County,2023-03-31,0.5,1.5,-1.1
87886,11909,68142,zip,NE,NE,Omaha,"Omaha-Council Bluffs, NE-IA",Douglas County,2023-03-31,0.6,1.6,0.6
73281,11910,35042,zip,AL,AL,Centreville,"Birmingham-Hoover, AL",Bibb County,2023-03-31,0.4,1.2,1.5
93091,11911,79821,zip,TX,TX,Anthony,"El Paso, TX",El Paso County,2023-03-31,0.3,0.7,1.1
99509,11911,98024,zip,WA,WA,Fall City,"Seattle-Tacoma-Bellevue, WA",King County,2023-03-31,0.7,0.9,-0.9
77121,11911,44307,zip,OH,OH,Akron,"Akron, OH",Summit County,2023-03-31,0.7,2.8,0.0
64863,11915,17032,zip,PA,PA,Halifax,"Harrisburg-Carlisle, PA",Dauphin County,2023-03-31,0.4,1.3,0.0
75667,11915,40390,zip,KY,KY,Wilmore,"Lexington-Fayette, KY",Jessamine County,2023-03-31,0.4,1.0,0.6
59135,11917,03461,zip,NH,NH,Rindge,"Keene, NH",Cheshire County,2023-03-31,0.6,2.3,2.0
80620,11918,51054,zip,IA,IA,Sergeant Bluff,"Sioux City, IA-NE-SD",Woodbury County,2023-03-31,0.4,1.6,0.5
93129,11919,79918,zip,TX,TX,El Paso,"El Paso, TX",El Paso County,2023-03-31,0.5,1.2,1.9
78474,11923,47165,zip,IN,IN,New Pekin,"Louisville/Jefferson County, KY-IN",Washington County,2023-03-31,0.3,1.2,0.1
85862,11925,63016,zip,MO,MO,Cedar Hill,"St. Louis, MO-IL",Jefferson County,2023-03-31,0.5,1.5,-0.1
92322,11926,78226,zip,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,2023-03-31,0.2,0.8,0.5
66118,11926,19970,zip,DE,DE,Ocean View,"Salisbury, MD-DE",Sussex County,2023-03-31,0.4,1.5,2.2
91999,11926,77517,zip,TX,TX,,"Houston-The Woodlands-Sugar Land, TX",Galveston County,2023-03-31,0.1,0.3,-0.2
92633,11930,78722,zip,TX,TX,Austin,"Austin-Round Rock-Georgetown, TX",Travis County,2023-03-31,0.0,0.2,-0.1
88471,11931,70090,zip,LA,LA,Vacherie,"New Orleans-Metairie, LA",Saint James Parish,2023-03-31,0.1,0.4,-1.4
68104,11931,24340,zip,VA,VA,Glade Spring,"Kingsport-Bristol, TN-VA",Washington County,2023-03-31,0.4,1.3,2.0
97362,11933,93615,zip,CA,CA,Cutler,"Visalia, CA",Tulare County,2023-03-31,0.2,0.6,0.5
73914,11934,36530,zip,AL,AL,Elberta,"Daphne-Fairhope-Foley, AL",Baldwin County,2023-03-31,0.1,0.7,2.5
72803,11935,33762,zip,FL,FL,Clearwater,"Tampa-St. Petersburg-Clearwater, FL",Pinellas County,2023-03-31,0.2,0.6,2.0
70123,11936,28673,zip,NC,NC,Sherrills Ford,"Hickory-Lenoir-Morganton, NC",Catawba County,2023-03-31,0.3,1.4,2.3
97917,11937,95005,zip,CA,CA,Ben Lomond,"Santa Cruz-Watsonville, CA",Santa Cruz County,2023-03-31,0.2,0.1,-0.6
67003,11937,21722,zip,MD,MD,Clear Spring,"Hagerstown-Martinsburg, MD-WV",Washington County,2023-03-31,0.3,1.1,0.7
77341,11939,44827,zip,OH,OH,Crestline,"Bucyrus-Galion, OH",Crawford County,2023-03-31,0.5,2.1,1.4
79514,11939,49021,zip,MI,MI,Bellevue,"Lansing-East Lansing, MI",Eaton County,2023-03-31,0.8,2.6,0.2
69302,11941,27325,zip,NC,NC,Robbins,"Pinehurst-Southern Pines, NC",Moore County,2023-03-31,0.8,2.4,4.2
92203,11942,78013,zip,TX,TX,Comfort,"Kerrville, TX",Kerr County,2023-03-31,0.3,1.3,1.2
61238,11944,08886,zip,NJ,NJ,Stewartsville,"Allentown-Bethlehem-Easton, PA-NJ",Warren County,2023-03-31,0.3,1.2,0.9
78897,11946,48003,zip,MI,MI,Almont,"Detroit-Warren-Dearborn, MI",Lapeer County,2023-03-31,0.7,2.1,0.3
99726,11947,98337,zip,WA,WA,Bremerton,"Bremerton-Silverdale-Port Orchard, WA",Kitsap County,2023-03-31,0.3,0.9,0.6
82945,11947,56573,zip,MN,MN,Perham,"Fergus Falls, MN",Otter Tail County,2023-03-31,0.4,2.1,1.5
70051,11949,28586,zip,NC,NC,Vanceboro,"New Bern, NC",Craven County,2023-03-31,0.7,2.3,3.0
76392,11949,42553,zip,KY,KY,Science Hill,"Somerset, KY",Pulaski County,2023-03-31,0.8,4.0,4.0
78177,11949,46552,zip,IN,IN,New Carlisle,"South Bend-Mishawaka, IN-MI",Saint Joseph County,2023-03-31,0.6,2.1,1.3
58970,11952,02892,zip,RI,RI,Richmond,"Providence-Warwick, RI-MA",Washington County,2023-03-31,0.3,1.2,0.1
69522,11953,27823,zip,NC,NC,Enfield,"Roanoke Rapids, NC",Halifax County,2023-03-31,0.7,2.6,4.3
88741,11958,70668,zip,LA,LA,Vinton,"Lake Charles, LA",Calcasieu Parish,2023-03-31,-0.4,-0.7,-9.6
59311,11960,04027,zip,ME,ME,Lebanon,"Portland-South Portland, ME",York County,2023-03-31,0.4,1.5,1.3
61880,11960,10590,zip,NY,NY,South Salem,"New York-Newark-Jersey City, NY-NJ-PA",Westchester County,2023-03-31,0.1,0.6,-0.7
72146,11963,32686,zip,FL,FL,Reddick,"Ocala, FL",Marion County,2023-03-31,0.0,0.2,2.7
65994,11964,19539,zip,PA,PA,Mertztown,"Reading, PA",Berks County,2023-03-31,0.7,1.6,1.5
79752,11964,49437,zip,MI,MI,Montague,"Muskegon, MI",Muskegon County,2023-03-31,0.6,2.7,2.5
75408,11966,39740,zip,MS,MS,Caledonia,"Columbus, MS",Lowndes County,2023-03-31,0.1,0.7,-1.4
70634,11967,29653,zip,SC,SC,Hodges,"Greenwood, SC",Greenwood County,2023-03-31,0.5,2.0,2.5
60331,11968,06472,zip,CT,CT,North Branford,"New Haven-Milford, CT",New Haven County,2023-03-31,0.3,1.2,0.0
76922,11968,43968,zip,OH,OH,Wellsville,"Salem, OH",Columbiana County,2023-03-31,0.7,2.8,-0.3
85583,11971,62615,zip,IL,IL,Auburn,"Springfield, IL",Sangamon County,2023-03-31,0.1,0.7,-1.7
67019,11972,21755,zip,MD,MD,Jefferson,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Frederick County,2023-03-31,0.2,0.2,-1.1
77833,11972,45817,zip,OH,OH,Bluffton,"Lima, OH",Allen County,2023-03-31,0.4,1.7,0.3
74430,11974,37708,zip,TN,TN,Bean Station,"Morristown, TN",Grainger County,2023-03-31,0.5,1.7,3.0
62261,11976,11789,zip,NY,NY,Sound Beach,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County,2023-03-31,0.1,0.6,-0.7
91208,11978,76044,zip,TX,TX,Godley,"Dallas-Fort Worth-Arlington, TX",Johnson County,2023-03-31,0.4,1.0,0.3
81466,11979,53813,zip,WI,WI,Lancaster,"Platteville, WI",Grant County,2023-03-31,0.3,1.5,0.0
68914,11980,26181,zip,WV,WV,Washington,"Parkersburg-Vienna, WV",Wood County,2023-03-31,0.2,0.7,-0.9
67561,11982,23141,zip,VA,VA,Quinton,"Richmond, VA",New Kent County,2023-03-31,0.4,1.3,0.8
99533,11983,98051,zip,WA,WA,Ravensdale,"Seattle-Tacoma-Bellevue, WA",King County,2023-03-31,0.6,0.9,-0.8
82594,11983,56058,zip,MN,MN,Le Sueur,"Minneapolis-St. Paul-Bloomington, MN-WI",Le Sueur County,2023-03-31,0.7,1.8,-1.2
58920,11986,02822,zip,RI,RI,Exeter,"Providence-Warwick, RI-MA",Washington County,2023-03-31,0.3,1.2,0.1
81354,11987,53528,zip,WI,WI,Cross Plains,"Madison, WI",Dane County,2023-03-31,0.7,1.9,-0.2
87136,11989,66220,zip,KS,KS,Lenexa,"Kansas City, MO-KS",Johnson County,2023-03-31,0.6,1.7,1.0
74378,11989,37419,zip,TN,TN,Chattanooga,"Chattanooga, TN-GA",Hamilton County,2023-03-31,0.5,1.7,2.6
67968,11992,24078,zip,VA,VA,Collinsville,"Martinsville, VA",Henry County,2023-03-31,0.4,1.6,-0.1
73143,11993,34607,zip,FL,FL,,"Tampa-St. Petersburg-Clearwater, FL",Hernando County,2023-03-31,0.2,0.8,2.5
75869,11997,41014,zip,KY,KY,Covington,"Cincinnati, OH-KY-IN",Kenton County,2023-03-31,0.8,2.3,1.5
73323,11998,35114,zip,AL,AL,Alabaster,"Birmingham-Hoover, AL",Shelby County,2023-03-31,0.3,1.1,1.4
78946,11998,48070,zip,MI,MI,Huntington Woods,"Detroit-Warren-Dearborn, MI",Oakland County,2023-03-31,0.6,1.8,0.3
73945,12000,36572,zip,AL,AL,Satsuma,"Mobile, AL",Mobile County,2023-03-31,0.3,1.2,0.9
97930,12001,95019,zip,CA,CA,Freedom,"Santa Cruz-Watsonville, CA",Santa Cruz County,2023-03-31,0.2,0.1,-0.6
77711,12001,45628,zip,OH,OH,Frankfort,"Chillicothe, OH",Ross County,2023-03-31,0.4,1.9,1.4
75337,12003,39530,zip,MS,MS,Biloxi,"Gulfport-Biloxi, MS",Harrison County,2023-03-31,0.3,1.1,0.9
61080,12004,08501,zip,NJ,NJ,Allentown,"New York-Newark-Jersey City, NY-NJ-PA",Monmouth County,2023-03-31,0.1,0.5,-0.6
96677,12005,92136,zip,CA,CA,San Diego,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,2023-03-31,0.6,0.4,-0.1
74582,12005,38006,zip,TN,TN,Bells,"Jackson, TN",Crockett County,2023-03-31,0.6,2.1,2.3
92534,12007,78593,zip,TX,TX,Santa Rosa,"Brownsville-Harlingen, TX",Cameron County,2023-03-31,0.2,1.0,1.4
86301,12009,64053,zip,MO,MO,Independence,"Kansas City, MO-KS",Jackson County,2023-03-31,0.8,2.3,1.3
77014,12009,44114,zip,OH,OH,Cleveland,"Cleveland-Elyria, OH",Cuyahoga County,2023-03-31,0.5,1.8,0.0
99975,12011,98816,zip,WA,WA,Manson,"Wenatchee, WA",Chelan County,2023-03-31,0.4,1.3,1.5
58681,12011,02191,zip,MA,MA,Weymouth,"Boston-Cambridge-Newton, MA-NH",Norfolk County,2023-03-31,0.5,1.4,-1.0
85333,12013,62204,zip,IL,IL,East Saint Louis,"St. Louis, MO-IL",Saint Clair County,2023-03-31,0.4,1.2,-0.1
65024,12014,17322,zip,PA,PA,Felton,"York-Hanover, PA",York County,2023-03-31,0.3,1.0,0.1
77871,12014,45865,zip,OH,OH,Minster,"Wapakoneta, OH",Auglaize County,2023-03-31,0.3,1.4,-0.3
67100,12016,21904,zip,MD,MD,Port Deposit,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Cecil County,2023-03-31,0.2,1.0,0.0
81229,12016,53122,zip,WI,WI,Elm Grove,"Milwaukee-Waukesha, WI",Waukesha County,2023-03-31,0.6,2.1,-0.5
66778,12018,21104,zip,MD,MD,Marriottsville,"Baltimore-Columbia-Towson, MD",Carroll County,2023-03-31,0.1,0.7,-1.3
79732,12024,49415,zip,MI,MI,Fruitport,"Muskegon, MI",Muskegon County,2023-03-31,0.6,2.6,2.4
86363,12025,64126,zip,MO,MO,Kansas City,"Kansas City, MO-KS",Jackson County,2023-03-31,1.1,3.1,1.8
90027,12025,73448,zip,OK,OK,Marietta,"Ardmore, OK",Love County,2023-03-31,0.4,1.2,1.5
91505,12027,76633,zip,TX,TX,China Spring,"Waco, TX",McLennan County,2023-03-31,0.3,1.2,2.0
58795,12027,02537,zip,MA,MA,East Sandwich,"Barnstable Town, MA",Barnstable County,2023-03-31,0.5,1.3,0.8
60578,12027,07069,zip,NJ,NJ,Watchung,"New York-Newark-Jersey City, NY-NJ-PA",Somerset County,2023-03-31,0.1,0.5,-0.7
96742,12030,92233,zip,CA,CA,Calipatria,"El Centro, CA",Imperial County,2023-03-31,0.2,0.7,-0.1
70507,12030,29477,zip,SC,SC,Saint George,"Charleston-North Charleston, SC",Dorchester County,2023-03-31,0.3,1.0,1.0
64026,12033,15330,zip,PA,PA,Eighty Four,"Pittsburgh, PA",Washington County,2023-03-31,0.4,1.6,-1.0
95820,12034,89124,zip,NV,NV,,"Las Vegas-Henderson-Paradise, NV",Clark County,2023-03-31,-0.1,-0.4,-0.8
61986,12035,11024,zip,NY,NY,Great Neck,"New York-Newark-Jersey City, NY-NJ-PA",Nassau County,2023-03-31,0.1,0.5,-0.6
79634,12037,49250,zip,MI,MI,Jonesville,"Hillsdale, MI",Hillsdale County,2023-03-31,0.5,1.8,1.2
74122,12038,37036,zip,TN,TN,Charlotte,"Nashville-Davidson--Murfreesboro--Franklin, TN",Dickson County,2023-03-31,0.3,1.0,1.6
61001,12042,08203,zip,NJ,NJ,Brigantine,"Atlantic City-Hammonton, NJ",Atlantic County,2023-03-31,0.5,2.1,3.7
62777,12043,12832,zip,NY,NY,Granville,"Glens Falls, NY",Washington County,2023-03-31,0.3,1.5,0.4
89993,12044,73179,zip,OK,OK,Oklahoma City,"Oklahoma City, OK",Oklahoma County,2023-03-31,0.3,0.9,0.5
79306,12046,48650,zip,MI,MI,Pinconning,"Bay City, MI",Bay County,2023-03-31,0.8,3.0,0.9
78181,12046,46556,zip,IN,IN,,"South Bend-Mishawaka, IN-MI",Saint Joseph County,2023-03-31,0.7,2.5,1.6
94461,12048,84101,zip,UT,UT,Salt Lake City,"Salt Lake City, UT",Salt Lake County,2023-03-31,0.3,0.7,1.1
70949,12049,30183,zip,GA,GA,Waleska,"Atlanta-Sandy Springs-Alpharetta, GA",Cherokee County,2023-03-31,0.3,0.9,2.2
94984,12050,85552,zip,AZ,AZ,Thatcher,"Safford, AZ",Graham County,2023-03-31,0.3,0.8,1.3
70641,12052,29661,zip,SC,SC,Cleveland,"Greenville-Anderson, SC",Greenville County,2023-03-31,0.6,1.8,1.9
97059,12054,92861,zip,CA,CA,Villa Park,"Los Angeles-Long Beach-Anaheim, CA",Orange County,2023-03-31,0.2,0.5,-0.8
79954,12056,49802,zip,MI,MI,Kingsford,"Iron Mountain, MI-WI",Dickinson County,2023-03-31,0.6,2.5,0.0
75370,12057,39629,zip,MS,MS,Bogue Chitto,"Brookhaven, MS",Lincoln County,2023-03-31,0.1,0.4,-1.5
79635,12058,49251,zip,MI,MI,Leslie,"Lansing-East Lansing, MI",Ingham County,2023-03-31,0.8,2.6,0.2
87012,12060,65793,zip,MO,MO,Willow Springs,"West Plains, MO",Howell County,2023-03-31,0.4,1.9,3.6
60484,12060,06870,zip,CT,CT,Greenwich,"Bridgeport-Stamford-Norwalk, CT",Fairfield County,2023-03-31,0.4,1.3,-0.8
96932,12062,92590,zip,CA,CA,Temecula,"Riverside-San Bernardino-Ontario, CA",Riverside County,2023-03-31,0.1,0.2,0.3
94054,12063,83211,zip,ID,ID,American Falls,"Pocatello, ID",Power County,2023-03-31,0.5,1.6,3.4
77240,12063,44624,zip,OH,OH,Dundee,"New Philadelphia-Dover, OH",Tuscarawas County,2023-03-31,0.3,1.4,-0.1
66101,12063,19950,zip,DE,DE,,"Salisbury, MD-DE",Sussex County,2023-03-31,0.4,1.4,2.1
88963,12066,71225,zip,LA,LA,Calhoun,"Monroe, LA",Ouachita Parish,2023-03-31,0.1,0.4,-2.3
71997,12067,32435,zip,FL,FL,Defuniak Springs,"Crestview-Fort Walton Beach-Destin, FL",Walton County,2023-03-31,0.3,1.1,2.8
58369,12069,01451,zip,MA,MA,Harvard,"Worcester, MA-CT",Worcester County,2023-03-31,0.4,1.4,0.0
99709,12071,98315,zip,WA,WA,Silverdale,"Bremerton-Silverdale-Port Orchard, WA",Kitsap County,2023-03-31,0.4,1.2,0.8
67958,12072,24065,zip,VA,VA,Boones Mill,"Roanoke, VA",Franklin County,2023-03-31,0.4,1.3,0.8
76799,12072,43713,zip,OH,OH,Barnesville,"Wheeling, WV-OH",Belmont County,2023-03-31,0.1,0.8,-2.4
74441,12074,37722,zip,TN,TN,Cosby,"Newport, TN",Cocke County,2023-03-31,0.5,1.5,4.5
74020,12077,36744,zip,AL,AL,Greensboro,"Tuscaloosa, AL",Hale County,2023-03-31,0.2,0.7,0.3
75158,12078,39119,zip,MS,MS,Mount Olive,"Hattiesburg, MS",Covington County,2023-03-31,0.1,0.6,-2.4
93248,12079,80118,zip,CO,CO,Larkspur,"Denver-Aurora-Lakewood, CO",Douglas County,2023-03-31,0.4,0.3,-1.4
79273,12081,48611,zip,MI,MI,Auburn,"Bay City, MI",Bay County,2023-03-31,0.7,2.5,0.8
76944,12082,44021,zip,OH,OH,Burton,"Cleveland-Elyria, OH",Geauga County,2023-03-31,0.5,1.8,0.0
78212,12082,46635,zip,IN,IN,South Bend,"South Bend-Mishawaka, IN-MI",Saint Joseph County,2023-03-31,0.5,1.8,1.2
60302,12084,06419,zip,CT,CT,Killingworth,"Hartford-East Hartford-Middletown, CT",Middlesex County,2023-03-31,0.4,1.3,-1.1
60797,12085,07757,zip,NJ,NJ,Oceanport,"New York-Newark-Jersey City, NY-NJ-PA",Monmouth County,2023-03-31,0.1,0.7,-0.8
99350,12086,97530,zip,OR,OR,Jacksonville,"Medford, OR",Jackson County,2023-03-31,0.1,0.5,-1.5
88575,12088,70395,zip,LA,LA,Schriever,"Houma-Thibodaux, LA",Terrebonne Parish,2023-03-31,-0.2,-0.2,-5.9
63346,12089,13865,zip,NY,NY,Windsor,"Binghamton, NY",Broome County,2023-03-31,0.2,1.6,-0.3
73071,12090,34269,zip,FL,FL,Arcadia,"Arcadia, FL",De Soto County,2023-03-31,0.4,0.9,2.2
74662,12090,38126,zip,TN,TN,Memphis,"Memphis, TN-MS-AR",Shelby County,2023-03-31,0.6,1.8,3.0
59308,12092,04021,zip,ME,ME,Cumberland,"Portland-South Portland, ME",Cumberland County,2023-03-31,0.5,1.6,1.4
90255,12092,74044,zip,OK,OK,,"Tulsa, OK",Creek County,2023-03-31,0.3,1.2,1.4
58299,12094,01226,zip,MA,MA,Dalton,"Pittsfield, MA",Berkshire County,2023-03-31,0.4,1.6,1.3
82412,12098,55734,zip,MN,MN,Eveleth,"Duluth, MN-WI",Saint Louis County,2023-03-31,0.6,2.8,0.8
65041,12099,17345,zip,PA,PA,Manchester,"York-Hanover, PA",York County,2023-03-31,0.3,1.0,0.1
65088,12100,17527,zip,PA,PA,Gap,"Lancaster, PA",Lancaster County,2023-03-31,0.3,0.9,0.2
76352,12100,42408,zip,KY,KY,Dawson Springs,"Madisonville, KY",Hopkins County,2023-03-31,0.9,3.9,1.1
81226,12103,53119,zip,WI,WI,Eagle,"Milwaukee-Waukesha, WI",Waukesha County,2023-03-31,0.6,2.0,-0.5
83120,12104,57064,zip,SD,SD,Tea,"Sioux Falls, SD",Lincoln County,2023-03-31,0.3,1.3,0.3
91061,12105,75755,zip,TX,TX,Big Sandy,"Longview, TX",Upshur County,2023-03-31,0.3,1.4,0.7
63539,12105,14464,zip,NY,NY,Hamlin,"Rochester, NY",Monroe County,2023-03-31,0.6,2.1,0.5
61013,12109,08221,zip,NJ,NJ,Linwood,"Atlantic City-Hammonton, NJ",Atlantic County,2023-03-31,0.4,1.7,3.0
60577,12111,07068,zip,NJ,NJ,Roseland,"New York-Newark-Jersey City, NY-NJ-PA",Essex County,2023-03-31,0.1,0.5,-0.6
70205,12111,28762,zip,NC,NC,Old Fort,"Marion, NC",McDowell County,2023-03-31,0.2,1.5,1.8
84386,12111,60135,zip,IL,IL,Genoa,"Chicago-Naperville-Elgin, IL-IN-WI",DeKalb County,2023-03-31,0.2,1.0,-1.7
97098,12114,93022,zip,CA,CA,Oak View,"Oxnard-Thousand Oaks-Ventura, CA",Ventura County,2023-03-31,-0.1,-0.5,-1.5
64677,12114,16651,zip,PA,PA,Houtzdale,"DuBois, PA",Clearfield County,2023-03-31,0.1,0.9,-0.6
64731,12116,16735,zip,PA,PA,Kane,"Bradford, PA",McKean County,2023-03-31,0.1,0.9,-1.6
74229,12116,37189,zip,TN,TN,Nashville,"Nashville-Davidson--Murfreesboro--Franklin, TN",Davidson County,2023-03-31,0.4,1.0,1.6
85334,12116,62205,zip,IL,IL,East Saint Louis,"St. Louis, MO-IL",Saint Clair County,2023-03-31,0.4,1.3,-0.1
76528,12119,43112,zip,OH,OH,Carroll,"Columbus, OH",Fairfield County,2023-03-31,0.8,2.2,1.7
60759,12120,07704,zip,NJ,NJ,Fair Haven,"New York-Newark-Jersey City, NY-NJ-PA",Monmouth County,2023-03-31,0.1,0.6,-0.8
93572,12121,80840,zip,CO,CO,U S A F Academy,"Colorado Springs, CO",El Paso County,2023-03-31,0.4,0.6,0.2
71856,12122,32202,zip,FL,FL,Jacksonville,"Jacksonville, FL",Duval County,2023-03-31,0.1,0.6,1.5
74303,12122,37329,zip,TN,TN,Englewood,"Athens, TN",McMinn County,2023-03-31,0.6,2.1,4.0
95072,12124,85736,zip,AZ,AZ,,"Tucson, AZ",Pima County,2023-03-31,0.2,0.6,2.5
97294,12125,93501,zip,CA,CA,Mojave,"Bakersfield, CA",Kern County,2023-03-31,0.2,0.5,1.1
72141,12125,32668,zip,FL,FL,Morriston,"Gainesville, FL",Levy County,2023-03-31,0.5,1.8,1.9
79763,12125,49451,zip,MI,MI,Ravenna,"Muskegon, MI",Muskegon County,2023-03-31,0.6,2.7,2.5
99721,12125,98331,zip,WA,WA,Forks,"Port Angeles, WA",Clallam County,2023-03-31,0.3,1.0,1.1
60775,12129,07727,zip,NJ,NJ,Farmingdale,"New York-Newark-Jersey City, NY-NJ-PA",Monmouth County,2023-03-31,0.1,0.6,-0.7
72461,12130,33158,zip,FL,FL,Village of Palmetto Bay,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,2023-03-31,0.1,0.3,1.8
73805,12132,36271,zip,AL,AL,Ohatchee,"Anniston-Oxford, AL",Calhoun County,2023-03-31,0.2,1.3,1.2
61773,12133,10282,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,2023-03-31,0.1,0.4,-0.4
64167,12133,15552,zip,PA,PA,Meyersdale,"Somerset, PA",Somerset County,2023-03-31,0.1,1.6,0.6
66526,12135,20637,zip,MD,MD,Hughesville,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Charles County,2023-03-31,0.2,0.2,-1.1
92299,12136,78203,zip,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,2023-03-31,0.3,0.9,0.6
90053,12137,73527,zip,OK,OK,Cache,"Lawton, OK",Comanche County,2023-03-31,0.4,1.0,-0.4
58479,12138,01756,zip,MA,MA,Mendon,"Worcester, MA-CT",Worcester County,2023-03-31,0.4,1.4,0.0
70285,12138,29059,zip,SC,SC,Holly Hill,"Orangeburg, SC",Orangeburg County,2023-03-31,0.4,1.7,0.1
84850,12141,61240,zip,IL,IL,Coal Valley,"Davenport-Moline-Rock Island, IA-IL",Rock Island County,2023-03-31,0.2,1.3,-1.9
97174,12142,93240,zip,CA,CA,Lake Isabella,"Bakersfield, CA",Kern County,2023-03-31,0.2,0.5,0.9
76639,12144,43334,zip,OH,OH,Marengo,"Columbus, OH",Morrow County,2023-03-31,0.8,2.1,1.7
91285,12145,76155,zip,TX,TX,Fort Worth,"Dallas-Fort Worth-Arlington, TX",Tarrant County,2023-03-31,0.5,1.3,0.4
94699,12146,84765,zip,UT,UT,Santa Clara,"St. George, UT",Washington County,2023-03-31,0.2,0.7,1.4
97879,12147,94939,zip,CA,CA,Larkspur,"San Francisco-Oakland-Berkeley, CA",Marin County,2023-03-31,0.5,0.2,-2.4
70064,12147,28609,zip,NC,NC,Catawba,"Hickory-Lenoir-Morganton, NC",Catawba County,2023-03-31,0.3,1.5,2.5
74643,12147,38105,zip,TN,TN,Memphis,"Memphis, TN-MS-AR",Shelby County,2023-03-31,0.7,2.4,4.0
93707,12150,81137,zip,CO,CO,Ignacio,"Durango, CO",La Plata County,2023-03-31,0.2,0.7,0.8
63596,12150,14546,zip,NY,NY,Scottsville,"Rochester, NY",Monroe County,2023-03-31,0.6,2.1,0.5
85330,12153,62201,zip,IL,IL,East Saint Louis,"St. Louis, MO-IL",Saint Clair County,2023-03-31,0.4,1.3,-0.1
61893,12154,10607,zip,NY,NY,White Plains,"New York-Newark-Jersey City, NY-NJ-PA",Westchester County,2023-03-31,0.1,0.5,-0.7
82064,12154,55045,zip,MN,MN,Lindstrom,"Minneapolis-St. Paul-Bloomington, MN-WI",Chisago County,2023-03-31,0.6,1.8,-1.2
84851,12157,61241,zip,IL,IL,Colona,"Davenport-Moline-Rock Island, IA-IL",Henry County,2023-03-31,0.2,1.1,-1.6
66581,12159,20722,zip,MD,MD,Brentwood,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,2023-03-31,0.2,0.2,-1.1
